RMAC,definition,strong,verb_core,language,lookup_source,verify_status,verify_detail
V-Hifil-Inf | 3fs,<p>Verb - Hifil - Infinitive construct </p><p>+ third person feminine singular</p>,H8687,V-Hifil-Inf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/infinitif,OK_DEF_MATCH,Hifil / Infinitif
V-Hifil-Inf | 3mp,<p>Verb - Hifil - Infinitive construct </p><p>+ third person masculine plural</p>,H8687,V-Hifil-Inf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/infinitif,OK_DEF_MATCH,Hifil / Infinitif
V-Hifil-Inf | 3ms,<p>Verb - Hifil - Infinitive construct </p><p>+ third person masculine singular</p>,H8687,V-Hifil-Inf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/infinitif,OK_DEF_MATCH,Hifil / Infinitif
V-Hifil-InfAbs,<p>Verb - Hifil - Infinitive absolute</p>,H8687,V-Hifil-Inf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/infinitif,OK_DEF_MATCH,Hifil / Infinitif
V-Hifil-Perf-1cp,<p>Verb - Hifil - Perfect - first person common plural</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-1cp | 3mp,<p>Verb - Hifil - Perfect - first person common plural </p><p>+ third person masculine plural</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-1cs,<p>Verb - Hifil - Perfect - first person common singular</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-1cs | 2fs,<p>Verb - Hifil - Perfect - first person common singular </p><p>+ second person feminine singular</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-1cs | 2ms,<p>Verb - Hifil - Perfect - first person common singular </p><p>+ second person masculine singular</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-1cs | 3fs,<p>Verb - Hifil - Perfect - first person common singular </p><p>+ third person feminine singular</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-1cs | 3mp,<p>Verb - Hifil - Perfect - first person common singular </p><p>+ third person masculine plural</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-1cs | 3ms,<p>Verb - Hifil - Perfect - first person common singular </p><p>+ third person masculine singular</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-2fs,<p>Verb - Hifil - Perfect - second person feminine singular</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-2fs | 1cp,<p>Verb - Hifil - Perfect - second person feminine singular </p><p>+ first person common plural</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-2fs | 1cs,<p>Verb - Hifil - Perfect - second person feminine singular </p><p>+ first person common singular</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-2mp,<p>Verb - Hifil - Perfect - second person masculine plural</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-2mp | 1cp,<p>Verb - Hifil - Perfect - second person masculine plural </p><p>+ first person common plural</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-2ms,<p>Verb - Hifil - Perfect - second person masculine singular</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-2ms | 1cp,<p>Verb - Hifil - Perfect - second person masculine singular </p><p>+ first person common plural</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-2ms | 1cs,<p>Verb - Hifil - Perfect - second person masculine singular </p><p>+ first person common singular</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-2ms | 3mp,<p>Verb - Hifil - Perfect - second person masculine singular </p><p>+ third person masculine plural</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-2ms | 3ms,<p>Verb - Hifil - Perfect - second person masculine singular </p><p>+ third person masculine singular</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-3cp,<p>Verb - Hifil - Perfect - third person common plural</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-3cp | 1cs,<p>Verb - Hifil - Perfect - third person common plural </p><p>+ first person common singular</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-3cp | 2fs,<p>Verb - Hifil - Perfect - third person common plural </p><p>+ second person feminine singular</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-3cp | 2ms,<p>Verb - Hifil - Perfect - third person common plural </p><p>+ second person masculine singular</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-3cp | 3fs,<p>Verb - Hifil - Perfect - third person common plural </p><p>+ third person feminine singular</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-3cp | 3mp,<p>Verb - Hifil - Perfect - third person common plural </p><p>+ third person masculine plural</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-3cp | 3ms,<p>Verb - Hifil - Perfect - third person common plural </p><p>+ third person masculine singular</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-3fs,<p>Verb - Hifil - Perfect - third person feminine singular</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-3fs | 1cp,<p>Verb - Hifil - Perfect - third person feminine singular </p><p>+ first person common plural</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-3fs | 1cs,<p>Verb - Hifil - Perfect - third person feminine singular </p><p>+ first person common singular</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
V-Hifil-Perf-3fs | 3mp,<p>Verb - Hifil - Perfect - third person feminine singular </p><p>+ third person masculine plural</p>,H8689,V-Hifil-Perf,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/parfait,OK_DEF_MATCH,Hifil / Parfait
